id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w,Weekly_Avg_Video_Game_Hours,Weekly_Avg_Exercise_Hours
60230009,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95355,209,2496070,0,37.6600598,-120.9486262,91905,300000,57711,200.320996780843,0.1,4.5
60230019,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95350,209,1719296,0,37.673238,-120.9842758,48375,36273,36153,639.754790420933,5.8,3.5
60230029,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95355,209,6474351,24596,37.6796323,-120.9376668,93245,300000,46846,88.4919902245736,0.7,4.9
60230039,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95350,209,1955635,0,37.6544978,-120.9784167,26950,14934,32114,339.090153809143,19.5,1.2
60230049,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95350,209,3622625,0,37.6601004,-121.0035722,58023,300000,30456,324.326248477632,6.2,3.7
60230059,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95351,209,10910912,53096,37.6349769,-121.0374635,62982,300000,45779,258.325814413397,3.7,4.4
60230069,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95351,209,784624,0,37.6170322,-121.0172914,48194,48473,22192,230.625863703451,5.4,4.3
60230079,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95354,209,2847994,0,37.6437386,-120.9692464,44315,29604,41536,291.684045657218,6.3,3.7
60230089,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95357,209,952386,0,37.6436041,-120.9345314,47475,39029,37974,460.179200761079,5.4,3.9
6023009,6,California,CA,Alameda County,Bellflower,Alameda city,Track,Track,90706,562,2392608,705,33.8533032,-118.1353409,91204,80052,58253,782.052896657571,0.3,4.2
60230099,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95358,209,3603814,151393,37.6062213,-121.0072807,49788,43868,36391,298.090730886308,6.7,3.6
60230109,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95358,209,2220297,0,37.6010166,-121.0092152,43659,30599,35630,496.640856936317,6.8,3.6
60230119,6,California,CA,Alameda County,Ceres,Alameda city,Track,Track,95307,209,2495210,0,37.5877211,-120.9450461,42619,40052,29838,474.311792770558,8.6,3.4
60230129,6,California,CA,Alameda County,Modesto,Alameda city,Track,Track,95351,209,2233330,143220,37.6156323,-120.951749,76139,70461,48344,331.314253888301,1.7,4.4
60230139,6,California,CA,Alameda County,Oakland,Alameda city,Track,Track,94606,209,89276568,422337,37.6638136,-120.8368597,42224,40206,35286,604.147886052307,6.9,3.8
60230149,6,California,CA,Alameda County,Hughson,Alameda city,Track,Track,95326,209,22892352,185697,37.6029399,-120.8727904,74779,56536,61242,364.284405165284,1.0,4.4
60230159,6,California,CA,Alameda County,Ceres,Alameda city,Track,Track,95307,209,23953763,0,37.5641562,-120.949917,55936,52526,37314,282.153056126786,8.5,3.0
60230169,6,California,CA,Alameda County,Patterson,Alameda city,Track,Track,95363,209,15550752,0,37.4647933,-121.1449685,71923,53725,51965,1402.57642304165,1.1,4.1
60230179,6,California,CA,Alameda County,Newman,Alameda city,Track,Track,95360,209,17064267,53050,37.313244,-121.0300468,51449,49268,41925,380.253370996964,8.2,3.3
60230189,6,California,CA,Alameda County,Denair,Alameda city,Track,Track,95316,209,96429246,0,37.5227998,-120.7482737,105985,104491,61706,363.970641179758,0.3,4.4
6023019,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90807,562,908989,0,33.8481676,-118.1705772,86950,83734,55097,610.76638523689,1.0,4.6
60230199,6,California,CA,Alameda County,Turlock,Alameda city,Track,Track,95380,209,2432464,0,37.4861261,-120.8576989,33853,14444,45876,265.049544480593,8.8,3.0
60230209,6,California,CA,Alameda County,Turlock,Alameda city,Track,Track,95381,209,3653961,0,37.4902919,-120.8326517,65495,47886,55375,226.622429483694,2.3,4.1
60230219,6,California,CA,Alameda County,Turlock,Alameda city,Track,Track,95380,209,1296512,0,37.5053439,-120.8421217,42315,30961,43724,444.653692589485,5.7,4.0
60230229,6,California,CA,Alameda County,Turlock,Alameda city,Track,Track,95382,209,2535903,0,37.516714,-120.8607177,47603,32381,45432,421.954164542362,9.4,3.2
60230239,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95991,530,2066767,0,39.1465843,-121.6245659,30583,26630,21888,562.319624077906,8.8,3.5
60230249,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95991,530,2887379,62808,39.123665,-121.6114867,40050,34240,24250,623.924107098818,7.1,3.6
60230259,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95993,530,8746236,0,39.134305,-121.6664276,90253,300000,67769,155.293934382613,0.5,4.5
60230269,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95993,530,22961792,0,39.0906987,-121.6619167,71644,59274,49001,175.455498367906,1.1,4.3
60230279,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95991,530,2436936,0,39.1562086,-121.6396026,47544,37236,45759,368.524554227488,7.1,3.8
60230289,6,California,CA,Alameda County,Yuba City,Alameda city,Track,Track,95993,530,481548510,9385874,38.975616,-121.7595873,45667,37477,37661,254.06162355001,7.2,3.1
6023029,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90807,562,676132,113158,33.8224328,-118.2032005,117116,116596,55180,76.6902595813065,0.6,4.3
60230299,6,California,CA,Alameda County,Cottonwood,Alameda city,Track,Track,96022,530,248630267,1341669,40.3210457,-122.3353367,63362,51796,54206,351.118828527,1.2,4.4
60230309,6,California,CA,Alameda County,Red Bluff,Alameda city,Track,Track,96080,530,8573921,115475,40.197095,-122.2576791,25582,17193,32098,408.356193333333,10.0,3.3
60230319,6,California,CA,Alameda County,Red Bluff,Alameda city,Track,Track,96080,530,13550805,0,40.1524476,-122.2426817,53132,35030,47688,456.487288817649,6.0,4.1
60230329,6,California,CA,Alameda County,Corning,Alameda city,Track,Track,96021,530,177307002,4067809,39.8864854,-122.1205504,47144,300000,40591,376.898451962879,7.4,3.4
60230339,6,California,CA,Alameda County,Trinity Center,Alameda city,Track,Track,96091,530,1424243760,66524135,41.0171618,-122.6402253,46578,28082,45273,431.88413617941,9.7,3.6
60230349,6,California,CA,Alameda County,Bridgeville,Alameda city,Track,Track,95526,707,2152560580,4477867,40.0875652,-123.1534981,29755,23764,21277,184.527752256377,16.4,1.5
60230359,6,California,CA,Alameda County,Orosi,Alameda city,Track,Track,93647,559,9567237,0,36.5436858,-119.2875202,46714,45936,27297,338.924379209974,8.8,3.7
60230369,6,California,CA,Alameda County,Dinuba,Alameda city,Track,Track,93618,559,138425990,857291,36.5281824,-119.4459533,71310,50813,48835,230.556936590984,3.6,4.2
60230379,6,California,CA,Alameda County,Dinuba,Alameda city,Track,Track,93618,559,2623777,0,36.5384543,-119.3859943,40964,31319,43748,500.017391355953,6.4,3.4
60230389,6,California,CA,Alameda County,Woodlake,Alameda city,Track,Track,93286,559,40180183,1463951,36.3946939,-119.0868717,68572,68507,52715,192.088065457443,1.0,4.4
6023039,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90810,562,697747,74411,33.7930319,-118.2113097,55730,35586,55209,863.504320920131,6.8,3.6
60230399,6,California,CA,Alameda County,Ivanhoe,Alameda city,Track,Track,93235,559,152607111,31759,36.4202175,-119.2108517,37270,31094,22590,410.890389928651,5.6,4.0
60230409,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93291,559,34601269,39512,36.3512901,-119.3547493,37002,25640,26322,323.114637887473,7.4,3.5
60230419,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93278,559,4309131,0,36.3331501,-119.3323721,64216,41899,57042,134.12866472549,3.6,4.0
60230429,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93292,559,11176604,0,36.3354364,-119.2516076,46709,38204,33320,475.850029562651,9.2,3.7
60230439,6,California,CA,Alameda County,Exeter,Alameda city,Track,Track,93221,559,12859008,0,36.285001,-119.1467114,79757,65645,62995,334.085068465441,2.7,4.1
60230449,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93292,559,48768113,118577,36.2781982,-119.2194823,55680,31593,55428,376.517401622479,8.3,3.6
60230459,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93292,559,12556975,0,36.2985842,-119.2649462,67881,52759,53132,1388.49022247008,2.9,4.1
60230469,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93277,559,2236856,0,36.3029669,-119.2990913,100208,87021,62522,204.251744620827,0.3,4.8
60230479,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93277,559,2574053,0,36.3056613,-119.3226585,46614,300000,35004,440.223314269922,6.9,3.4
60230489,6,California,CA,Alameda County,Visalia,Alameda city,Track,Track,93279,559,1294570,0,36.3236766,-119.3406616,49211,300000,35808,229.927200463439,5.2,3.7
6023049,6,California,CA,Alameda County,Signal Hill,Alameda city,Track,Track,90755,562,1691754,0,33.7986078,-118.1589591,109229,98688,70882,466.067869182323,0.3,4.8
60230499,6,California,CA,Alameda County,Tulare,Alameda city,Track,Track,93274,559,2627507,0,36.2182393,-119.3755912,63652,49331,45772,227.790327171668,2.3,4.1
60230509,6,California,CA,Alameda County,Tulare,Alameda city,Track,Track,93274,559,4101983,0,36.2256444,-119.3438407,69731,44703,53773,364.989494800598,4.6,4.3
60230519,6,California,CA,Alameda County,Lindsay,Alameda city,Track,Track,93247,559,126536252,0,36.2050995,-119.1291061,68014,53005,59819,244.622913519347,2.4,4.4
60230529,6,California,CA,Alameda County,Lindsay,Alameda city,Track,Track,93247,559,2870051,0,36.2125439,-119.0817133,41173,300000,17400,155.163527506828,9.4,3.2
60230539,6,California,CA,Alameda County,Tulare,Alameda city,Track,Track,93274,559,4550192,0,36.1963691,-119.3370033,15740,17911,7230,108.9956,11.7,2.2
60230549,6,California,CA,Alameda County,Tulare,Alameda city,Track,Track,93274,559,6974551,0,36.1909171,-119.3660695,41832,35922,28992,334.857816323886,7.5,3.5
60230559,6,California,CA,Alameda County,Strathmore,Alameda city,Track,Track,93267,559,148700088,62874,36.1328505,-119.1119527,79255,51332,71180,308.81846417128,4.1,4.0
60230569,6,California,CA,Alameda County,Porterville,Alameda city,Track,Track,93257,559,174101921,1032348,36.0344686,-119.0257487,70708,56270,64424,92.9594389904096,3.8,4.3
60230579,6,California,CA,Alameda County,Porterville,Alameda city,Track,Track,93257,559,4677781,105569,36.0667798,-119.0480782,35315,23481,32054,507.486596307283,7.0,4.0
60230589,6,California,CA,Alameda County,Porterville,Alameda city,Track,Track,93257,559,1901145,0,36.070899,-119.0166966,26421,15804,21197,274.653521980349,13.1,2.4
6023059,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90815,562,3331253,69240,33.8050344,-118.102337,110784,97684,70159,693.785356390023,0.7,4.6
60230599,6,California,CA,Alameda County,Porterville,Alameda city,Track,Track,93257,559,1272840,0,36.0380615,-118.9838486,0,0,0,0.0,13.5,2.8
60230609,6,California,CA,Alameda County,Earlimart,Alameda city,Track,Track,93219,661,610964660,295053,35.8580543,-119.3058575,37464,27873,31256,384.056744534359,5.3,4.1
60230619,6,California,CA,Alameda County,Ducor,Alameda city,Track,Track,93218,559,343624661,0,35.8807556,-118.9866017,31274,27222,20176,176.594981520209,9.0,3.5
60230629,6,California,CA,Alameda County,Tuolumne,Alameda city,Track,Track,95379,209,881801275,12144582,38.2149739,-120.1895292,79388,69408,63708,177.122425980322,4.6,3.4
60230639,6,California,CA,Alameda County,Sonora,Alameda city,Track,Track,95370,209,49016990,341371,38.0191545,-120.2986345,78258,65336,56792,343.712104274046,3.7,4.0
60230649,6,California,CA,Alameda County,Tuolumne,Alameda city,Track,Track,95379,209,392369309,1078943,37.9292989,-120.0887219,67929,65830,33935,180.820381525829,4.7,3.6
60230659,6,California,CA,Alameda County,Yosemite,Alameda city,Track,Track,95389,209,2163230390,35504459,37.9494993,-119.6407227,28666,300000,29081,236.598643927755,18.5,1.1
60230669,6,California,CA,Alameda County,Ojai,Alameda city,Track,Track,93023,805,2379828635,8141700,34.6431476,-119.1348137,59820,39221,58722,171.620388855419,6.8,3.9
60230679,6,California,CA,Alameda County,Fillmore,Alameda city,Track,Track,93016,805,44850865,28869,34.411561,-118.9627618,66371,46924,58945,472.252100924982,3.4,4.2
60230689,6,California,CA,Alameda County,Santa Paula,Alameda city,Track,Track,93060,805,1913918,0,34.3535231,-119.0606093,61559,31303,74172,266.390019351762,2.1,4.5
6023069,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90804,562,421540,0,33.7881302,-118.1623973,49570,37062,46629,991.097277283704,5.9,3.8
60230699,6,California,CA,Alameda County,Ojai,Alameda city,Track,Track,93023,805,9873592,41070,34.4587926,-119.2618887,77298,48688,71386,476.986060995485,3.3,3.8
60230709,6,California,CA,Alameda County,Oak View,Alameda city,Track,Track,93022,805,44530074,8674821,34.4088418,-119.3376195,56043,38002,43718,170.628215991159,8.5,2.5
60230719,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93004,805,6640907,3104,34.2996993,-119.1600923,69184,300000,50205,409.884819639506,2.3,4.2
60230729,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93004,805,3219868,291633,34.2943685,-119.1411116,55040,38511,48301,516.152187099203,7.1,3.5
60230739,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93003,805,2068671,1388,34.268934,-119.2022525,59386,52636,42316,627.74109965094,6.4,3.4
60230749,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93003,805,1328086,0,34.2719328,-119.2248609,68567,57370,54072,348.881277702558,2.8,3.7
60230759,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93003,805,11101627,16590,34.2948152,-119.2427572,86546,68431,61488,66.7938812326949,4.4,3.8
60230769,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93001,805,3758661,16248,34.2906641,-119.2996148,53899,45353,41086,569.980389190115,6.8,3.6
60230779,6,California,CA,Alameda County,Ventura,Alameda city,Track,Track,93001,805,1413652,0,34.2739342,-119.2736531,92504,76182,62669,161.656875138697,0.4,4.6
60230789,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93030,805,4216047,176672,34.2260796,-119.2067181,122773,300000,65326,423.567102705422,0.0,4.5
6023079,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90802,562,320941,0,33.778962,-118.197207,38464,27408,35071,1219.83120265887,7.5,4.0
60230799,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93036,805,3951422,0,34.2173083,-119.1684374,87308,73650,60732,611.504385081861,1.2,4.1
60230809,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93030,805,2187898,0,34.1894237,-119.2146586,87025,81656,52885,536.969892747212,3.8,4.2
60230819,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93030,805,1035604,0,34.1819816,-119.1912826,69601,51963,51867,408.586269206538,1.5,4.3
60230829,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93033,805,1121235,0,34.1676376,-119.1819133,66776,63336,31704,273.252797211841,2.0,4.4
60230839,6,California,CA,Alameda County,Port Hueneme,Alameda city,Track,Track,93041,805,6775200,632604,34.1621779,-119.2067537,53374,50358,41565,272.518185117896,6.7,3.5
60230849,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93033,805,643757,0,34.1511164,-119.1821358,44674,37243,38454,549.887749303475,9.2,3.6
60230859,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93033,805,805098,0,34.1679536,-119.163289,90598,75796,57774,185.918066087425,0.6,4.5
60230869,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93036,805,8149647,0,34.2329791,-119.1371739,46613,39937,34637,539.488154458116,9.0,3.1
60230879,6,California,CA,Alameda County,Camarillo,Alameda city,Track,Track,93010,805,2726283,0,34.2409148,-119.0425597,111631,98525,64861,256.480815482507,0.1,4.5
60230889,6,California,CA,Alameda County,Camarillo,Alameda city,Track,Track,93012,805,3266019,0,34.2200185,-118.9908667,69044,59958,53603,345.882146441692,3.6,4.0
6023089,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,324541,0,33.7789729,-118.1698152,43929,31771,38504,1028.59353027675,8.7,3.5
60230899,6,California,CA,Alameda County,Camarillo,Alameda city,Track,Track,93010,805,1736088,24048,34.2197814,-119.0527386,96273,84601,63414,211.74537962752,0.6,4.1
602309,6,California,CA,Alameda County,Newark,Alameda city,Track,Track,94560,510,2069720,0,37.5425433,-122.045728,95368,87517,59611,756.575165397809,0.2,4.4
60230909,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93033,805,4101803,0,34.1672433,-119.0440397,82234,77203,43618,252.215355294182,2.2,4.3
60230919,6,California,CA,Alameda County,Newbury Park,Alameda city,Track,Track,91320,805,3899865,0,34.1687001,-118.9463969,82367,61183,57573,113.294711361574,3.4,4.1
60230929,6,California,CA,Alameda County,Newbury Park,Alameda city,Track,Track,91320,805,1845854,0,34.1791943,-118.9225569,119360,115449,64913,155.055897415834,0.6,4.7
60230939,6,California,CA,Alameda County,Stevenson Ranch,Alameda city,Track,Track,91381,661,10694109,0,34.1984588,-118.9295517,168396,300000,73465,227.140679101164,0.1,4.6
60230949,6,California,CA,Alameda County,Thousand Oaks,Alameda city,Track,Track,91362,805,1585397,0,34.2216307,-118.8779656,120366,116686,66697,141.689242911862,0.6,4.4
60230959,6,California,CA,Alameda County,Thousand Oaks,Alameda city,Track,Track,91360,805,2713957,0,34.2106411,-118.876471,125884,300000,66825,69.4953558230305,0.6,4.5
60230969,6,California,CA,Alameda County,Thousand Oaks,Alameda city,Track,Track,91362,805,2441594,0,34.1750801,-118.8455761,53124,28700,54609,615.178665339321,9.3,3.4
60230979,6,California,CA,Alameda County,Oak Park,Alameda city,Track,Track,91377,818,17380661,0,34.1828499,-118.8055895,137752,139099,87484,272.639498752161,0.7,4.5
60230989,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,1543250,27798,34.259723,-118.7804557,113504,104198,60656,189.514640188499,0.2,4.0
6023099,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90804,562,324706,0,33.7807787,-118.1567668,48920,40294,38156,1092.04005228968,6.3,3.6
60230999,6,California,CA,Alameda County,Thousand Oaks,Alameda city,Track,Track,91362,805,1734135,0,34.2151494,-118.8453433,92878,86750,61106,419.406169138541,0.8,4.0
60231009,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,1729891,199572,34.2527888,-118.7879942,132748,300000,72815,133.086496512295,0.1,4.7
60231019,6,California,CA,Alameda County,Moorpark,Alameda city,Track,Track,93021,805,2286566,0,34.2815484,-118.8899164,69848,63550,40849,398.1169580034,4.8,3.9
60231029,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,9006208,538696,34.2789315,-118.817287,90951,300000,61268,409.181985621013,0.2,4.4
60231039,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,1913426,19755,34.277179,-118.752394,110242,106906,65538,120.888983581064,0.1,4.7
60231049,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,1620274,177573,34.262391,-118.7508193,98134,300000,49146,142.388472489869,0.5,4.5
60231059,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93063,805,1389910,7929,34.2776642,-118.7274118,95468,80529,58948,148.187317531693,0.7,4.1
60231069,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93063,805,1394536,0,34.2793634,-118.6865756,138930,300000,70934,59.8609910446307,0.7,4.4
60231079,6,California,CA,Alameda County,Simi Valley,Alameda city,Track,Track,93065,805,48167837,37802,34.3123212,-118.7684331,126132,132576,63013,300.676953710814,0.0,4.4
60231089,6,California,CA,Alameda County,Oxnard,Alameda city,Track,Track,93030,805,1260782,0,34.1855328,-119.2015189,97505,87940,51412,296.010359193942,0.4,4.0
6023109,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90803,562,2682527,298385,33.7689981,-118.1271794,108344,93881,76577,1489.59885980953,0.9,4.2
60231099,6,California,CA,Alameda County,West Sacramento,Alameda city,Track,Track,95605,916,3228435,247357,38.5922085,-121.5170147,90256,300000,84530,234.026070315601,0.8,4.3
60231109,6,California,CA,Alameda County,West Sacramento,Alameda city,Track,Track,95691,916,10247745,756079,38.56077,-121.5694652,33897,300000,20352,501.763438219039,10.0,3.1
60231119,6,California,CA,Alameda County,West Sacramento,Alameda city,Track,Track,95691,916,4769175,306231,38.5472495,-121.5704935,83571,300000,51749,522.374606426715,4.7,3.5
60231129,6,California,CA,Alameda County,Sacramento,Alameda city,Track,Track,95831,916,19259386,1350478,38.5075686,-121.5653106,119883,118802,58827,186.307506810007,0.4,4.7
60231139,6,California,CA,Alameda County,Davis,Alameda city,Track,Track,95616,530,4633048,0,38.5764495,-121.7588856,73944,62396,62568,490.694678130772,1.3,4.3
60231149,6,California,CA,Alameda County,Davis,Alameda city,Track,Track,95616,530,2096252,0,38.5482763,-121.7359245,62428,41372,58245,281.682174074957,2.1,4.2
60231159,6,California,CA,Alameda County,Davis,Alameda city,Track,Track,95616,530,3596007,0,38.5409072,-121.7024174,72040,61549,57863,282.41566660275,2.2,4.3
60231169,6,California,CA,Alameda County,Davis,Alameda city,Track,Track,95616,530,1318615,0,38.553635,-121.7633224,57346,42983,45537,123.694158262865,7.8,3.3
60231179,6,California,CA,Alameda County,Woodland,Alameda city,Track,Track,95695,530,1951306,0,38.6884255,-121.7885472,43392,31596,35215,579.751762367825,6.4,3.8
60231189,6,California,CA,Alameda County,Woodland,Alameda city,Track,Track,95695,530,1310117,0,38.6701812,-121.7701616,54642,37914,48460,375.118591944097,9.1,3.2
6023119,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90303,323,985475,0,33.9368912,-118.3141023,56636,33919,59927,1002.55442792628,7.0,3.3
60231199,6,California,CA,Alameda County,Woodland,Alameda city,Track,Track,95695,530,2532313,0,38.6593241,-121.7657458,97198,300000,55862,151.289031236134,1.0,4.5
60231209,6,California,CA,Alameda County,Winters,Alameda city,Track,Track,95694,530,290146756,462322,38.5786038,-122.0245787,76882,47925,77836,164.75686314232,1.4,4.6
60231219,6,California,CA,Alameda County,Esparto,Alameda city,Track,Track,95627,530,833256543,2152367,38.830465,-122.1269068,83250,66708,61232,102.291377884673,2.0,4.4
60231229,6,California,CA,Alameda County,Marysville,Alameda city,Track,Track,95901,530,4235346,25602,39.158116,-121.5739716,52172,21677,48990,235.858677175887,7.1,3.8
60231239,6,California,CA,Alameda County,Olivehurst,Alameda city,Track,Track,95961,530,18222382,361813,39.0999148,-121.5826165,41222,28227,39353,361.322594408834,7.2,3.4
60231249,6,California,CA,Alameda County,Plumas Lake,Alameda city,Track,Track,95961,530,94784155,1391791,39.0177535,-121.553109,64519,300000,38144,507.612435376106,2.1,3.8
60231259,6,California,CA,Alameda County,Beale Afb,Alameda city,Track,Track,95903,530,101944651,240059,39.1253115,-121.3922825,32499,300000,1826,4.0,6.4,4.1
60231269,6,California,CA,Alameda County,Challenge,Alameda city,Track,Track,95925,530,559316440,17080393,39.4522438,-121.1826541,40214,28155,33449,250.489069706449,9.1,3.9
6023129,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90302,310,800432,0,33.9720411,-118.3522568,46829,34832,39538,1791.19267114291,6.7,4.1
6023139,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90302,310,1219662,0,33.9692983,-118.3644406,58822,47174,45693,1848.5218473587,9.4,3.2
6023149,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90301,310,696655,0,33.9415861,-118.3395043,44593,33877,35118,908.864235645371,5.8,3.4
6023159,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,1937377,0,33.905117,-118.374302,125590,121088,66863,419.29742423967,0.0,4.2
6023169,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90249,310,1899614,47515,33.9112721,-118.3195843,69360,51233,58594,1756.6532509033,2.9,3.7
6023179,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90247,310,745751,0,33.8771829,-118.295231,54659,42048,44140,901.501404225544,7.8,3.5
6023189,6,California,CA,Alameda County,Lawndale,Alameda city,Track,Track,90260,310,666617,0,33.8985392,-118.3480963,59602,47795,49119,879.324739586674,5.9,4.2
602319,6,California,CA,Alameda County,Dublin,Alameda city,Track,Track,94568,925,3071986,0,37.7108737,-121.9177937,108024,103594,62336,627.187246232068,0.0,4.4
6023199,6,California,CA,Alameda County,El Segundo,Alameda city,Track,Track,90245,310,871913,0,33.9201935,-118.418063,103211,81135,67873,622.62360829192,0.2,4.5
6023209,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,1351300,0,33.862243,-118.3649647,125436,118296,73445,626.08210871414,0.4,4.7
6023219,6,California,CA,Alameda County,Hermosa Beach,Alameda city,Track,Track,90254,310,1050402,608120,33.8575404,-118.3992831,132479,117114,79729,968.256354767948,0.7,4.3
6023229,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90504,310,1896574,6911,33.8681429,-118.3164997,99027,87133,65978,817.744218964634,0.1,4.9
6023239,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90503,310,484186,3639,33.8453408,-118.3504673,82453,68757,63699,497.026502902025,2.9,4.6
6023249,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90505,310,1745701,0,33.8209956,-118.367527,131340,124127,74169,510.559385923302,0.6,4.4
6023259,6,California,CA,Alameda County,Lomita,Alameda city,Track,Track,90717,310,1450575,0,33.7847677,-118.3159757,72436,55506,63406,1616.5450062287,3.2,4.0
6023269,6,California,CA,Alameda County,Rancho Palos Verdes,Alameda city,Track,Track,90275,310,2884440,0,33.7857153,-118.3780098,126772,113259,74436,491.927923615808,0.6,4.6
6023279,6,California,CA,Alameda County,West Hollywood,Alameda city,Track,Track,90046,323,607144,0,34.0918485,-118.3720584,87690,81273,62772,1792.37470525227,1.6,4.2
6023289,6,California,CA,Alameda County,Beverly Hills,Alameda city,Track,Track,90212,310,1423217,0,34.0618645,-118.4057736,125383,112672,85218,916.858858705546,0.4,4.2
602329,6,California,CA,Alameda County,Pleasanton,Alameda city,Track,Track,94566,925,4826716,0,37.657232,-121.8874736,101612,84514,79600,982.380531254254,0.8,4.7
6023299,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90404,310,660538,0,34.0350094,-118.4754273,103358,94342,70300,781.940719621563,1.0,4.6
6023309,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90405,310,2600727,0,34.0183095,-118.4559502,97222,70708,80957,1418.42686625338,0.4,4.5
6023319,6,California,CA,Alameda County,Culver City,Alameda city,Track,Track,90230,310,4740882,6068,33.9970127,-118.3818632,95022,81524,66550,1332.3037966545,0.3,4.1
6023329,6,California,CA,Alameda County,Westlake Village,Alameda city,Track,Track,91361,818,2020592,289880,34.1448378,-118.8170419,114192,98696,79952,605.259551716034,1.0,4.1
6023339,6,California,CA,Alameda County,Downey,Alameda city,Track,Track,90242,818,37347767,1372406,34.0618774,-118.7415923,134233,125241,87069,203.919793269171,0.6,4.4
6023349,6,California,CA,Alameda County,Lancaster,Alameda city,Track,Track,93535,661,1309408,0,34.6822484,-118.1080444,50197,35625,41437,801.02207815209,8.6,3.2
6023359,6,California,CA,Alameda County,Lancaster,Alameda city,Track,Track,93534,661,2093985,0,34.6819687,-118.14081,46742,31652,45201,1038.20766059979,9.1,3.2
6023369,6,California,CA,Alameda County,Lancaster,Alameda city,Track,Track,93536,661,13081673,13036,34.6862401,-118.2080279,88740,82203,51820,1495.05068355962,3.6,4.3
